Name,Price,Color,Image,Link
BASIC JACQUARD SHIRT (PRET),"PKR 2,325",black,https://beechtree.pk/cdn/shop/files/BT1250001PR0038_1.jpg?v=1746042460&width=934,https://beechtree.pk//products/bt1250001pr0038-black
EMBROIDERED JACQUARD SHIRT (PRET),"PKR 1,995",purple,https://beechtree.pk/cdn/shop/files/BT1250001PR0037_1.jpg?v=1746042462&width=934,https://beechtree.pk//products/bt1250001pr0037-purple
EMBROIDERED LAWN TOP (PRET),"PKR 2,395",red,https://beechtree.pk/cdn/shop/files/BT12406LWFU0350_1.jpg?v=1746042472&width=934,https://beechtree.pk//products/bt12406lwfu0350-red
EMBROIDERED LAWN SHIRT (PRET),"PKR 2,495",lilac,https://beechtree.pk/cdn/shop/files/BT12404LWPR0237.jpg?v=1746042483&width=934,https://beechtree.pk//products/bt12404lwpr0237-lilac
EMBROIDERED LAWN TOP (PRET),"PKR 2,345",blue,https://beechtree.pk/cdn/shop/files/BT12404LWFU0245_1.jpg?v=1746042498&width=934,https://beechtree.pk//products/bt12404lwfu0245-blue
2 PIECE EMBROIDERED CAMBRIC SUIT (PRET),"PKR 4,194",pink,https://beechtree.pk/cdn/shop/files/BT2240001PR0056_1_69a04120-fc3a-4fd4-a35a-cdb121f64d55.jpg?v=1746042261&width=934,https://beechtree.pk//products/bt2240001pr0056-pink
2 PIECE PRINTED LAWN SUIT (PRET),"PKR 3,150",multi,https://beechtree.pk/cdn/shop/files/BT125002DP2224_1_2206dbae-fa9e-43c7-bc0f-8a5ffc740cfe.jpg?v=1746042269&width=934,https://beechtree.pk//products/bt125002dp2224-multi
2 PIECE EMBROIDERED MULTI NAPS SUIT (PRET),"PKR 5,394",blue,https://beechtree.pk/cdn/shop/files/BT12405MNPR0268_1_5ad65b45-2c38-45dd-a624-8e7471d16ef3.jpg?v=1746042319&width=934,https://beechtree.pk//products/bt12405mnpr0268-blue
2 PIECE EMBROIDERED LAWN SUIT (PRET),"PKR 5,670",green,https://beechtree.pk/cdn/shop/files/BT12405LWPR0293_1.jpg?v=1746042321&width=934,https://beechtree.pk//products/bt12405lwpr0293-green
PRINTED LAWN SHIRT (PRET),"PKR 1,794",multi,https://beechtree.pk/cdn/shop/files/BT125002DP2240_1_7f2d0ab6-cefc-4f3d-81ac-cd59f34caf99.jpg?v=1746042417&width=934,https://beechtree.pk//products/bt125002dp2240-multi
PRINTED LAWN SHIRT (PRET),"PKR 1,794",multi,https://beechtree.pk/cdn/shop/files/BT125002DP2229.jpg?v=1746042419&width=934,https://beechtree.pk//products/bt125002dp2229-multi
PRINTED LAWN SHIRT (PRET),"PKR 2,415",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2226_1_0ccda2f2-3506-487e-8c86-b86511c9c2ff.jpg?v=1746518745&width=934,https://beechtree.pk//products/bt125002dp2226-multi
2 PIECE PRINTED LAWN SUIT (PRET),"PKR 3,675",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2221_1_4059bbaf-83e4-4a9e-b2f3-459acdeea398.jpg?v=1746518750&width=934,https://beechtree.pk//products/bt125002dp2221-multi
PRINTED LAWN SHIRT (PRET),"PKR 2,093",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2208_1_75744259-b81f-47cd-a408-2a2e405b5798.jpg?v=1746518752&width=934,https://beechtree.pk//products/bt125002dp2208-multi
2 PIECE PRINTED LAWN SUIT (PRET),"PKR 3,815",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2072_1_c1639123-e5a7-4d47-91e3-3765de9101be.jpg?v=1746518754&width=934,https://beechtree.pk//products/bt125002dp2072-multi
CULOTTE PANTS,"PKR 2,093",yellow,https://beechtree.pk/cdn/shop/files/DSC09883.jpg?v=1746613636&width=934,https://beechtree.pk//products/bt1250001lp2524p-yellow
2 PIECE EMBROIDERED CHAMBRAY SUIT (PRET),"PKR 4,893",blue,https://beechtree.pk/cdn/shop/files/bt1250004pr0243_1_21ab142b-d5cb-48d9-947a-f85d50966996.jpg?v=1746518759&width=934,https://beechtree.pk//products/bt1250004pr0243-blue
3 PIECE EMBROIDERED MISSOURI SUIT (PRET),"PKR 8,393",gren,https://beechtree.pk/cdn/shop/files/bt1250003pr0205_1_e50bbf28-d51f-437c-8f08-296127022a85.jpg?v=1746518761&width=934,https://beechtree.pk//products/bt1250003pr0205-sea-gren
EMBROIDERED COTTON BADLA SHIRT (PRET),"PKR 3,425",pink,https://beechtree.pk/cdn/shop/files/bt1250003pr0190_1_4b34868b-f580-45c7-942d-cae19f373136.jpg?v=1746805382&width=934,https://beechtree.pk//products/bt1250003pr0190-s-pink
PRINTED LAWN SHIRT (PRET),"PKR 2,093",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2075_1_d9f628fa-bc8b-4991-9d1f-c59e5da61076.jpg?v=1746518766&width=934,https://beechtree.pk//products/bt125002dp2075-multi
2 PIECE PRINTED LAWN SUIT (PRET),"PKR 3,675",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2058_1_bb8cf0f9-fcff-4149-a591-54a04d51eb6c.jpg?v=1746518768&width=934,https://beechtree.pk//products/bt125002dp2058-multi
EMBROIDERED MULTI NEPS SHIRT (PRET),"PKR 3,125",green,https://beechtree.pk/cdn/shop/files/bt1250001pr0048_1_46fedce4-2d0b-4bb2-bead-a07307a133b3.jpg?v=1746805383&width=934,https://beechtree.pk//products/bt1250001pr0048-green
EMBROIDERED DORIA SHIRT (PRET),"PKR 4,725",grn,https://beechtree.pk/cdn/shop/files/bt1250001pr0029_1_8ffe960e-e13c-41e3-943f-c901c8167392.jpg?v=1746518779&width=934,https://beechtree.pk//products/bt1250001pr0029-silt-grn
2 PIECE EMBROIDERED MULTI NEPS SUIT (PRET),"PKR 6,825",black,https://beechtree.pk/cdn/shop/files/bt1250001pr0022_1_97e9628e-b05f-4d08-846d-f2d962598d5b.jpg?v=1746518781&width=934,https://beechtree.pk//products/bt1250001pr0022-black
2 PIECE EMBROIDERED TWO TONE SUIT (PRET),"PKR 4,995",white,https://beechtree.pk/cdn/shop/files/bt1250003pr0203_1_43273444-97b4-4fe3-b2b4-ce900b167b1a.jpg?v=1746805384&width=934,https://beechtree.pk//products/bt1250003pr0203-o-white
EMBROIDERED COTTON BADLA SHIRT (PRET),"PKR 3,225",pink,https://beechtree.pk/cdn/shop/files/bt1250003pr0188_1_2ca7f790-85fc-4a37-ad20-90ff3eac0689.jpg?v=1746805386&width=934,https://beechtree.pk//products/bt1250003pr0188-lt-pink
EMBROIDERED SLUB LAWN SHIRT (PRET),"PKR 3,225",navy,https://beechtree.pk/cdn/shop/files/BT1250002PR0105_2_a6677162-f0d9-4591-92bd-b76e843f2996.jpg?v=1746805387&width=934,https://beechtree.pk//products/bt1250002pr0105-navy
3 PIECE EMBROIDERED PAPER COTTON SUIT (PRET),"PKR 8,725",yellow,https://beechtree.pk/cdn/shop/files/bt1250001pr0081_1_3c958eb5-2eb5-4ed2-aa0e-b9027af8b86f.jpg?v=1746805388&width=934,https://beechtree.pk//products/bt1250001pr0081-yellow
2 PIECE EMBROIDERED DORIA DOBBY SUIT (PRET),"PKR 4,495",white,https://beechtree.pk/cdn/shop/files/BT1250001PR0032_1_1d46ad0e-f674-46ea-a487-f31985d9daae.jpg?v=1746805391&width=934,https://beechtree.pk//products/bt1250001pr0032-white
2 PIECE PRINTED DOBBY SUIT (PRET),"PKR 5,215",multi,https://beechtree.pk/cdn/shop/files/bt1250001pr0332_3.jpg?v=1746871796&width=934,https://beechtree.pk//products/bt1250001pr0332-multi
2 PIECE BASIC DOBBY SUIT (PRET),"PKR 5,593",multi,https://beechtree.pk/cdn/shop/files/bt1250001pr0331_1.jpg?v=1746041834&width=934,https://beechtree.pk//products/bt1250001pr0331-multi
2 PIECE BASIC DOBBY SUIT (PRET),"PKR 4,893",multi,https://beechtree.pk/cdn/shop/files/bt1250001pr0330_2.jpg?v=1746871798&width=934,https://beechtree.pk//products/bt1250001pr0330-multi
2 PIECE BASIC DOBBY SUIT (PRET),"PKR 5,355",multi,https://beechtree.pk/cdn/shop/files/bt1250001pr0329_3.jpg?v=1746871799&width=934,https://beechtree.pk//products/bt1250001pr0329-multi
2 PIECE BASIC DOBBY SUIT (PRET),"PKR 5,985",multi,https://beechtree.pk/cdn/shop/files/bt1250001pr0328_1.jpg?v=1746871801&width=934,https://beechtree.pk//products/bt1250001pr0328-multi
2 PIECE EMBROIDERED DOBBY SUIT (PRET),"PKR 5,495",multi,https://beechtree.pk/cdn/shop/files/bt1250001pr0327_3.jpg?v=1746871802&width=934,https://beechtree.pk//products/bt1250001pr0327-multi
2 PIECE PRINTED LAWN SUIT (PRET),"PKR 3,493",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2214_3.jpg?v=1746041880&width=934,https://beechtree.pk//products/bt125002dp2214-multi
2 PIECE PRINTED LAWN SUIT (PRET),"PKR 2,994",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2060_1_636f91d2-30ce-4ff8-adc5-d3936bb60432.jpg?v=1746805399&width=934,https://beechtree.pk//products/bt125002dp2060-multi
PRINTED LAWN SHIRT (PRET),"PKR 2,093",multi,https://beechtree.pk/cdn/shop/files/bt125002dp2059_1_62328ae4-48c6-4677-8418-3e725c599bb5.jpg?v=1746041885&width=934,https://beechtree.pk//products/bt125002dp2059-multi
