Name,Price,Color,Image,Link
WIDE LEG JEANS,"PKR 3,499",blue,https://beechtree.pk/cdn/shop/files/DSC01320_07886749-64a0-41e3-b355-203cd75ea330.jpg?v=1746042071&width=934,https://beechtree.pk//products/bt1250001ab4065-blue
HIGH-RISE STRAIGHT JEANS,"PKR 2,699",white,https://beechtree.pk/cdn/shop/files/BT1250001AB4064_1_323298d4-eb8f-467c-8a58-0b0b2c32d11e.jpg?v=1746805450&width=934,https://beechtree.pk//products/bt1250001ab4064-white
MOM JEANS,"PKR 2,699",blue,https://beechtree.pk/cdn/shop/files/BT1250001AB4062_1.jpg?v=1746805451&width=934,https://beechtree.pk//products/bt1250001ab4062-blue
TIER SKIRT,"PKR 2,070",khaki,https://beechtree.pk/cdn/shop/files/BT1250001AB4027_4.jpg?v=1746805452&width=934,https://beechtree.pk//products/bt1250001ab4027-khaki
EMBROIDERED BUTTON-THROUGH SHIRT,"PKR 2,694",biege,https://beechtree.pk/cdn/shop/files/BT1250001AB4048_1.jpg?v=1746805453&width=934,https://beechtree.pk//products/bt1250001ab4048-biege
EMBROIDERED V-NECK BLOUSE,"PKR 2,694",white,https://beechtree.pk/cdn/shop/files/BT1250001AB4022_1.jpg?v=1746805455&width=934,https://beechtree.pk//products/bt1250001ab4022-o-white
EMBROIDERED TIER DRESS,"PKR 5,593",white,https://beechtree.pk/cdn/shop/files/BT1250001AB4067_1.jpg?v=1746042146&width=934,https://beechtree.pk//products/bt1250001ab4067-o-white
BUTTON-THROUGH SHIRT,"PKR 2,694",khaki,https://beechtree.pk/cdn/shop/files/bt1250001ab4026.jpg?v=1746805471&width=934,https://beechtree.pk//products/bt1250001ab4026-khaki
EMBROIDERED BUTTON-THROUGH TOP,"PKR 2,994",white,https://beechtree.pk/cdn/shop/files/BT1250001AB4047_2_c08b0c96-f892-4505-ae27-f3c59bdaba92.jpg?v=1746805473&width=934,https://beechtree.pk//products/bt1250001ab4047-o-white
SOLID CO-ORD SET,"PKR 4,794",pnk,https://beechtree.pk/cdn/shop/files/BT1250001AB4035_1.jpg?v=1746805474&width=934,https://beechtree.pk//products/bt1250001ab4035-dsty-pnk
EMBROIDERED WOVEN DRESS (WESTERN),"PKR 5,394",green,https://beechtree.pk/cdn/shop/files/BT1250001AB4056.jpg?v=1746805475&width=934,https://beechtree.pk//products/bt1250001ab4056-green
SOLID CO-ORD SET,"PKR 4,194",blue,https://beechtree.pk/cdn/shop/files/BT1250001AB4041.jpg?v=1746805476&width=934,https://beechtree.pk//products/bt1250001ab4041-blue
BUTTON-THROUGH COLLAR DRESS,"PKR 4,193",brwn,https://beechtree.pk/cdn/shop/files/BT1250001AB4046_1.jpg?v=1746042327&width=934,https://beechtree.pk//products/bt1250001ab4046-olv-brwn
CROPPED V-NECK BLOUSE,"PKR 2,793",ylow,https://beechtree.pk/cdn/shop/files/BT1250001AB4036_1_1855a411-3f3a-42d6-bd46-ee7c433f0458.jpg?v=1746042506&width=934,https://beechtree.pk//products/bt1250001ab4036-lme-ylow
BUTTON-THROUGH SHIRT,"PKR 2,394",grn,https://beechtree.pk/cdn/shop/files/BT1250001AB4019_1_bc53fe14-c743-4e71-872c-4829642126eb.jpg?v=1746805511&width=934,https://beechtree.pk//products/bt1250001ab4019-olv-grn
BUTTON-THROUGH SHIRT,"PKR 2,394",teal,https://beechtree.pk/cdn/shop/files/BT1250001AB4028_1.jpg?v=1746805513&width=934,https://beechtree.pk//products/bt1250001ab4028-teal
V-NECK BUTTON-THROUGH SHIRT,"PKR 2,394",gren,https://beechtree.pk/cdn/shop/files/BT1250001AB4025.jpg?v=1746805514&width=934,https://beechtree.pk//products/bt1250001ab4025-sea-gren
CROPPED BUTTON-THROUGH SHIRT,"PKR 2,394",pink,https://beechtree.pk/cdn/shop/files/BT1250001AB4037_1_bd7edbfb-9ce2-439f-bfd1-0cbf3743323f.jpg?v=1746805515&width=934,https://beechtree.pk//products/bt1250001ab4037-pink
EMBROIDERED FLAT BAND SHIRT,"PKR 2,394",white,https://beechtree.pk/cdn/shop/files/BT12403CNAB1359_1.jpg?v=1746805517&width=934,https://beechtree.pk//products/bt12403cnab1359-o-white
WIDE LEG TROUSER,"PKR 2,250",blck,https://beechtree.pk/cdn/shop/files/BT2240003AB4050BP_1.jpg?v=1746042515&width=934,https://beechtree.pk//products/bt2240003ab4050bp-jet-blck
MOCK TURTLE NECK TOP,"PKR 2,250",blck,https://beechtree.pk/cdn/shop/files/BT2240003AB4050B_1_2d09711b-542f-4582-98bc-26dbb60b6c70.jpg?v=1746042516&width=934,https://beechtree.pk//products/bt2240003ab4050b-jet-blck
WIDE LEG TROUSER,"PKR 2,250",peyote,https://beechtree.pk/cdn/shop/files/BT2240003AB4050P_1.jpg?v=1746042518&width=934,https://beechtree.pk//products/bt2240003ab4050p-peyote
MOCK TURTLE NECK TOP,"PKR 2,250",peyote,https://beechtree.pk/cdn/shop/files/BT2240003AB4050_1_6f61a64b-17c0-4b02-a203-44dc40a359d8.jpg?v=1746042519&width=934,https://beechtree.pk//products/bt2240003ab4050-peyote
WIDE LEG TROUSER,"PKR 2,250",mushroom,https://beechtree.pk/cdn/shop/files/BT2240003AB4041BP_1.jpg?v=1746042520&width=934,https://beechtree.pk//products/bt2240003ab4041bp-mushroom
CREW NECK TOP,"PKR 2,250",mushroom,https://beechtree.pk/cdn/shop/files/BT2240003AB4041B_1_4807bfec-df14-44b7-b6d0-98497f1e6140.jpg?v=1746042521&width=934,https://beechtree.pk//products/bt2240003ab4041b-mushroom
WIDE LEG TROUSER,"PKR 2,250",maroon,https://beechtree.pk/cdn/shop/files/bt2240003ab4041p_1.jpg?v=1746042523&width=934,https://beechtree.pk//products/bt2240003ab4041p-maroon
CREW NECK TOP,"PKR 2,250",maroon,https://beechtree.pk/cdn/shop/files/BT2240003AB4041_5.jpg?v=1746042524&width=934,https://beechtree.pk//products/bt2240003ab4041-maroon
WIDE LEG TROUSER,"PKR 2,000",blck,https://beechtree.pk/cdn/shop/files/BT2240003AB4040B_1.jpg?v=1746042525&width=934,https://beechtree.pk//products/bt2240003ab4040b-jet-blck
ZIPPER HOODIE,"PKR 2,750",blck,https://beechtree.pk/cdn/shop/files/BT2240003AB4040.jpg?v=1746042527&width=934,https://beechtree.pk//products/bt2240003ab4040-jet-blck
JOGGER PANTS,"PKR 2,000",rose,https://beechtree.pk/cdn/shop/files/IMG_4483copy.jpg?v=1746042528&width=934,https://beechtree.pk//products/bt2240003ab4038b-red-rose
RAGLAN SWEATSHIRT,"PKR 2,500",rose,https://beechtree.pk/cdn/shop/files/BT2240003AB4038_1.jpg?v=1746042529&width=934,https://beechtree.pk//products/bt2240003ab4038-red-rose
