Name,Price,Color,Image,Link
"Stitched - 2 Pc Embroidered Jacqurad Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,718",Black,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-2-102_1_d4f62a7f-be53-4b33-b303-b0e938c3f76a.jpg?v=1746789361,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-jacqurad-outfit-gfsu5980-black
"Stitched - 2 Pc Printed Embroidered Dobby Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,118",Maroon,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-2-101_1_8e395f4c-2ec1-4137-8b9d-882ac837f874.jpg?v=1746789350,https://www.alkaramstudio.com/products/stitched-2-pc-printed-embroidered-dobby-outfit-gfsu5975-maroon
"Stitched - 2 Pc Zari Lawn Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Purple,https://www.alkaramstudio.com/cdn/shop/files/SD2P25-3-200_1_53c02229-7eba-4e39-87e1-98bdf1e53fea.jpg?v=1746789341,https://www.alkaramstudio.com/products/stitched-2-pc-zari-lawn-outfit-gfsu6007-purple
"Stitched - 2 Pc Embroidered Jacquard Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Red,https://www.alkaramstudio.com/cdn/shop/files/JQD2P25-3-203_1_50cfcdbc-3dfb-45cf-abf7-e9ac6ff4d0be.jpg?v=1746789330,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-jacquard-outfit-gfsu6071-red
"Stitched - Cambric Trouser
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Beige,https://www.alkaramstudio.com/cdn/shop/files/JCQ-4-223_B_c2ef9916-85f6-4fcb-9e7f-d2e07360d666.jpg?v=1746789321,https://www.alkaramstudio.com/products/stitched-cambric-trouser-gftr994-beige
"Stitched - Jacquard Kurti
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Off White/Orange,https://www.alkaramstudio.com/cdn/shop/files/JCQ-4-223_A_41836e82-2811-43fe-80e3-82188b5b62c9.jpg?v=1746789316,https://www.alkaramstudio.com/products/stitched-jacquard-kurti-gfku7313-off-white-orange
"Stitched - 2 Pc Embroidered Cotton Silk Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,493",Blue,https://www.alkaramstudio.com/cdn/shop/files/CAPDE2P25-01-051_1_fed3da61-368a-40ab-bd32-1e8a06468a97.jpg?v=1746789310,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-cotton-silk-outfit-gfsu5871-blue
"Stitched - Printed Cambric Shirt
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 2,543",Lemon Yellow,https://www.alkaramstudio.com/cdn/shop/files/WSP25-01-244_A_1_b2520f7d-2ea4-4afb-9cbe-138d452936cd.jpg?v=1746789299,https://www.alkaramstudio.com/products/stitched-printed-cambric-shirt-gfku7196-lemon-yellow
"Stitched - 2 Pc Printed Cambric Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 3,818",Lemon Yellow,https://www.alkaramstudio.com/cdn/shop/files/WSP2P25-01-244_B_1_4bab28f9-3263-43e4-a947-674baa07b072.jpg?v=1746789293,https://www.alkaramstudio.com/products/stitched-2-pc-printed-cambric-outfit-gfsu5842-lemon-yellow
"Stitched - 2 Pc Embroidered Cambric Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,493",Sea Green,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-01-236_1_f72c9efe-f786-4de8-9447-25972bcfaf31.jpg?v=1746789287,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-cambric-outfit-gfsu5872-sea-green
"Stitched - 2 Pc Embroidered Cambric Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,493",Beige,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-01-031_1_f61a6e40-d760-4847-a25e-7e75d2d29617.jpg?v=1746789277,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-cambric-outfit-gfsu5877-beige
"Stitched - 2 Pc Printed Dobby Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Beige/Blue,https://www.alkaramstudio.com/cdn/shop/files/WSP2P25-3-143_1_04bd1b23-c74e-4de5-ad34-46bce9577667.jpg?v=1746789268,https://www.alkaramstudio.com/products/stitched-2-pc-printed-dobby-outfit-gfsu6043-beige-blue
"Stitched - 2 Pc Printed Zari Lawn Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,118",Black,https://www.alkaramstudio.com/cdn/shop/files/WSP2P25-2-066_1_820913ce-bc8c-4ea9-bc69-022c015b02f5.jpg?v=1746789260,https://www.alkaramstudio.com/products/stitched-2-pc-printed-zari-lawn-outfit-gfsu5974-black
"Stitched - 2 Pc Embroidered Cambric Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,493",Pink,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-01-238_1_17791a71-5360-4961-bff1-117965a33ca2.jpg?v=1746789252,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-cambric-outfit-gfsu5874-pink
"Stitched - Yarn Dyed Shirt
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Peach,https://www.alkaramstudio.com/cdn/shop/files/WSD25-03-571_1_0ae856b4-a58b-41ff-850b-22614ffb8bf7.jpg?v=1746789240,https://www.alkaramstudio.com/products/stitched-yarn-dyed-shirt-gfku7265-peach
"Stitched - 2 Pc Printed Cambric Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Pink,https://www.alkaramstudio.com/cdn/shop/files/WSP2P25-3-144_1_1740c0d0-3b9e-4c59-8d6f-16734afff27e.jpg?v=1746554729,https://www.alkaramstudio.com/products/stitched-2-pc-printed-cambric-outfit-gfsu6076-pink
"Stitched - 2 Pc Embroidered Dobby Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Green,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-3-568_1_56a7d242-f956-47f7-81e7-d25a346783c7.jpg?v=1746554724,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-dobby-outfit-gfsu6068-green
"Stitched - Yarn Dyed Kurti
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Yellow,https://www.alkaramstudio.com/cdn/shop/files/SD2P25-3-197_i_1_e8162a18-88cf-43b6-b5e6-255e6cf66f60.jpg?v=1746554718,https://www.alkaramstudio.com/products/stitched-yarn-dyed-kurti-gfku7323-yellow
"Stitched - 2 Pc Printed Jacquard Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 4,493",Pink,https://www.alkaramstudio.com/cdn/shop/files/SD2P25-02-116_1_dccb3a67-f90c-422f-aadc-0dd68c5f9d3b.jpg?v=1746554715,https://www.alkaramstudio.com/products/stitched-2-pc-printed-jacquard-outfit-gfsu6000-pink
"Stitched - 3 Pc Embroidered Jacquard Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 7,493",Aqua Green,https://www.alkaramstudio.com/cdn/shop/files/FDE3P25-03-222_1_90e503d8-99d0-442e-9c14-5b45819e9bc4.jpg?v=1746554714,https://www.alkaramstudio.com/products/stitched-3-pc-embroidered-jacquard-outfit-gfsu6020-aqua-green
"Stitched - 3 Pc Embroidered Lawn Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 11,243",Off White,https://www.alkaramstudio.com/cdn/shop/files/FDE3P25-03-219_1_cf0dfd99-2ad6-461f-856c-746a39636a2b.jpg?v=1746554712,https://www.alkaramstudio.com/products/stitched-3-pc-embroidered-lawn-outfit-gfsu6015-off-white
"Stitched - 2 Pc Zari Lawn Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...","PKR 6,743",Sea Green,https://www.alkaramstudio.com/cdn/shop/files/FDE3P25-01-047_1_45929cdd-abd7-4264-93a2-39eb15de09c2.jpg?v=1746554714,https://www.alkaramstudio.com/products/stitched-2-pc-zari-lawn-outfit-gfsu6058-sea-green
"Stitched - 3 Pc Lawn Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Pink,https://www.alkaramstudio.com/cdn/shop/files/FDE3P-2-685_1_33a3ed22-e8fd-4830-842e-a26a31f98986.jpg?v=1746554709,https://www.alkaramstudio.com/products/stitched-3-pc-lawn-outfit-gfsu6032-pink
"Stitched - 2 Pc Printed Raw Silk Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Orange,https://www.alkaramstudio.com/cdn/shop/files/WSP3P25-3-153_1_eb1035d7-c95f-4ee2-9354-559062d0ca24.jpg?v=1746554709,https://www.alkaramstudio.com/products/stitched-2-pc-printed-raw-silk-outfit-gfsu6055-orange
"Stitched - 2 Pc Embroidered Dobby Outfit
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,White,https://www.alkaramstudio.com/cdn/shop/files/WSDE2P25-3-583_1_2b82c163-4134-4e5c-858d-41cd18f0e5c9.jpg?v=1746000136,https://www.alkaramstudio.com/products/stitched-2-pc-embroidered-dobby-outfit-gfsu6064-white
"Stitched - Printed Zari Lawn Kurti
             
             
             
             
             
             
             
             
             
             
             
             
             
             
              
               	   	
              		




...",Not Available,Grey,https://www.alkaramstudio.com/cdn/shop/files/WSPE3P25-3-156_1_c3f1021e-ceb8-4e10-a1ab-9306b158d368.jpg?v=1746000106,https://www.alkaramstudio.com/products/stitched-printed-zari-lawn-kurti-gfku7296-grey
