Name,Price,Color,Image,Link
3 Piece Lawn Suit-Embroidered (Pret),"Rs. 7,999",Pink,https://www.limelight.pk/cdn/shop/files/A0753SU-XSL-489_1_-3PieceLawnSuit-Embroidered_Pret.jpg?v=1742465292&width=416,https://www.limelight.pk/products/a0753su-xsl-489
2 Piece Viscose Suit Printed (Pret),"Rs. 5,699",Beige,https://www.limelight.pk/cdn/shop/files/A2318ST-XSL-014_1_-2PieceViscoseSuitPrinted_Pret.jpg?v=1742449151&width=416,https://www.limelight.pk/products/a2318st-xsl-014
2 Piece Silk Suit Printed (Pret),"Rs. 5,999",Brown,https://www.limelight.pk/cdn/shop/files/A1153ST-XSL-091_1_-2PieceSilkSuitPrinted_Pret.jpg?v=1745480209&width=416,https://www.limelight.pk/products/a1153st-xsl-091
2 Piece  Suit- Embroidered (Pret),"Rs. 8,499",Lilac,https://www.limelight.pk/cdn/shop/files/A0969ST-XSL-633_1.jpg?v=1742410998&width=416,https://www.limelight.pk/products/a0969st-xsl-633
3 Piece Missouri Suit-Embroidered (Pret),"Rs. 7,899",Mint,https://www.limelight.pk/cdn/shop/files/A0587SU-XSL-329_1.jpg?v=1742410486&width=416,https://www.limelight.pk/products/a0587su-xsl-329
2 Piece Cambric Suit Printed (Pret),"Rs. 4,299",White,https://www.limelight.pk/cdn/shop/files/SP083ST-XSL-001_1_.JPG-2PieceCambricSuitPrinted_Pret.jpg?v=1745480214&width=416,https://www.limelight.pk/products/sp083st-xsl-001
2 Piece Grip Suit- Embroidered (Pret),"Rs. 7,699",Purple,https://www.limelight.pk/cdn/shop/files/A0577ST-XSL-610_1.jpg?v=1742405303&width=416,https://www.limelight.pk/products/a0577st-xsl-610a
2 Piece Yarn Dyed Suit- Embroidered (Pret),"Rs. 8,999",Maroon,https://www.limelight.pk/cdn/shop/files/A0453ST-XSL-582_1.jpg?v=1742404116&width=416,https://www.limelight.pk/products/a0453st-xsl-582
2 Piece Cambric Suit-Paste Print  (Pret),"Rs. 4,999",Red,https://www.limelight.pk/cdn/shop/files/A1921ST-XSL-565_4_-2PieceCambricSuit-PastePrint_Pret.jpg?v=1742383342&width=416,https://www.limelight.pk/products/a1921st-xsl-565
2 Piece Grip Suit- Embroidered (Pret),"Rs. 8,699",Pink,https://www.limelight.pk/cdn/shop/files/P8174ST-XSL-633_1_-2PieceGripSuit-Printed_Pret.jpg?v=1742381127&width=416,https://www.limelight.pk/products/p8174st-xsl-633
